name,brand,price,fret-amount,string-amount,scale,body,body-material
ARIA PE-350PG AGLD,ARIA,35.5,24,6,26.5,Modern stat,красное дерево
ARIA 714-MK2 MBWH,ARIA,29.99,22,6,24.5,Modern stat,ольха
ARIA STG-004 MBL,ARIA,15.5,22,6,24.5,Stratocaster,тополь
SCHECTER PT SPECIAL ABP,SCHECTER,70.5,24,6,24.5,Modern stat,красное дерево
SCHECTER BANSHEE GT FR-S S.CB,SCHECTER,121.99,22,6,24.5,Superstrat,красное дерево
ARIA PE-480 BS,ARIA,39.99,22,6,24.5,Stratocaster,клён
SCHECTER C-1 PLATINUM SGB,SCHECTER,75.25,22,6,25.5,Superstrat,красное дерево
SCHECTER DAMIEN-7 SBK,SCHECTER,56.5,22,6,24.5,Stratocaster,клён
BATON ROUGE AR81C/ACE,BATON,67.5,22,6,25.5,Superstrat,ольха
ARIA PE-350STD AGCS,ARIA,30.69,24,6,25.5,Stratocaster,тополь
SCHECTER PT BLK M/M,SCHECTER,71.55,22,6,24.5,Stratocaster,клён
ARIA TA-CLASSIC BS,ARIA,41.99,22,6,24.5,Superstrat,красное дерево
ARIA JET-1 BK,ARIA,22.69,22,6,24.5,Superstrat,тополь
ARIA 714-STD BK,ARIA,15.99,22,6,26.5,Superstrat,клён
SCHECTER OMEN ELITE-6 FR CHAR,SCHECTER,56.5,24,6,24.5,Stratocaster,тополь
ARIA DM-206 VW,ARIA,30.69,22,6,26.5,Stratocaster,тополь
STAGG SES-55 BLK LH,STAGG,16.99,24,6,24.5,Modern stat,красное дерево
SCHECTER OMEN ELITE-7 CHAR,SCHECTER,56.5,24,6,26.5,Superstrat,ольха
ARIA JET-1 SVW,ARIA,22.69,22,6,26.5,Modern stat,клён
STAGG SEL-STD VSB LH,STAGG,23.99,22,6,26.5,Superstrat,тополь
SCHECTER SUN VALLEY SUPER SHREDDER EXOTIC HT BLACK LIMBA,SCHECTER,121.99,24,6,25.5,Stratocaster,тополь
ARIA RETRO1532 VW,ARIA,24.99,22,6,24.5,Superstrat,красное дерево
ARIA JET-B TONE BK,ARIA,28.5,22,6,26.5,Superstrat,красное дерево
ARIA STG-MINI KWPK,ARIA,12.65,24,6,24.5,Superstrat,ольха
EPIPHONE 1959 Les Paul Standard Aged Dark Burst,EPIPHONE,176.0,22,6,26.5,Stratocaster,тополь
DEAN VX F BKS,DEAN,53.988,22,6,26.5,Modern stat,тополь
DEAN VX QM TBZ,DEAN,53.988,24,6,24.5,Modern stat,ольха
DEAN ZX QM TBZ,DEAN,53.988,22,6,26.5,Stratocaster,клён
DEAN NV SEL BKS,DEAN,93.588,22,6,24.5,Modern stat,клён
DEAN MLX QM TBZ,DEAN,53.988,22,6,26.5,Stratocaster,красное дерево
JET JS-700 RD H,JET,37.45,22,6,25.5,Modern stat,красное дерево
JET JJ-350 BK,JET,32.35,24,6,24.5,Superstrat,красное дерево
JET JT-300 SB LH,JET,20.35,24,6,25.5,Modern stat,тополь
JET JS-400 MBK R,JET,29.3,24,6,24.5,Modern stat,тополь
JET JS-400 Relic SFG,JET,37.6,22,6,25.5,Modern stat,липа
Foix FEG/FEG-KG-10-RED,Foix,33.92,22,6,24.5,Superstrat,ольха
Foix FEG/FEG-KG-03-SB,Foix,20.35,24,6,26.5,Modern stat,ольха
Foix FEG/FEG-KG-01-SB,Foix,14.54,22,6,24.5,Modern stat,тополь
Foix FEG/FEG-KG-30-BK,Foix,35.37,22,6,24.5,Stratocaster,красное дерево
Foix FEG/FEG-KG-19-RED,Foix,21.81,24,6,26.5,Superstrat,красное дерево
Prodipe JMFTC80RASG,Prodipe,26.39,22,6,24.5,Modern stat,красное дерево
Prodipe JMFST83LHRACA,Prodipe,26.74,24,6,26.5,Superstrat,ольха
IBANEZ RGDR4527ET-NTF,IBANEZ,343.0,24,6,25.5,Stratocaster,красное дерево
Elitaro E4050 EQ WH,Elitaro,7.142,22,6,24.5,Modern stat,ольха
Fabio ST200 RDS,Fabio,15.806,24,6,26.5,Stratocaster,тополь
IBANEZ AZ2204NW-GRM,IBANEZ,234.0,24,6,24.5,Modern stat,тополь
CARAYA E232FTGR,CARAYA,15.42,22,6,24.5,Superstrat,ольха
Clevan CTD-52-BCH,Clevan,24.09,22,6,25.5,Stratocaster,ольха
Clevan CP-52FTBK-GLOSS,Clevan,25.25,24,6,26.5,Stratocaster,красное дерево
Burny RLC60 BLK,Burny,65.99,24,6,25.5,Modern stat,красное дерево
Burny RLG60 VLD,Burny,65.99,22,6,25.5,Modern stat,ольха
ENCORE E2SB,ENCORE,12.99,22,6,25.5,Superstrat,тополь
Burny RSG60`63 BLK,Burny,65.99,22,6,26.5,Modern stat,тополь
Fernandes RVX08 BLK,Fernandes,39.99,24,6,24.5,Modern stat,ольха
Burny RLC60 SW,Burny,65.99,22,6,25.5,Modern stat,клён
Burny RSA70 BS,Burny,75.99,22,6,26.5,Modern stat,ольха
Root Note ST201-TTE,Root,21.31,24,6,26.5,Modern stat,тополь
Root Note ST201-SGY,Root,21.31,22,6,25.5,Stratocaster,тополь
Root Note ST201-FRD,Root,21.31,22,6,24.5,Modern stat,тополь
Root Note ST201-BSB,Root,21.31,24,6,26.5,Modern stat,тополь
Clevan CP-10-RD-GLOSS,Clevan,16.74,22,6,26.5,Superstrat,ольха
Homage HEG330RDS,Homage,12.28,24,6,24.5,Modern stat,красное дерево
Clevan CX-52/FR-BK,Clevan,24.01,24,6,26.5,Superstrat,тополь
Clevan CST-30N,Clevan,18.29,22,6,24.5,Superstrat,ольха
Clevan CST-20SB,Clevan,15.07,24,6,25.5,Modern stat,тополь
Homage HEG320SB,Homage,10.55,24,6,26.5,Superstrat,клён
Clevan CS-22-N,Clevan,18.16,22,6,26.5,Stratocaster,ольха
Clevan CTD-52-SBK,Clevan,24.09,22,6,24.5,Modern stat,ольха
Clevan CSA-22-SBK,Clevan,19.83,24,6,26.5,Superstrat,ольха
Inspector Phoenix-6-exc-blue,Inspector,80.047,24,6,26.5,Superstrat,тополь
Inspector Shturm-7-ms-red-burst,Inspector,95.425,24,6,26.5,Modern stat,ольха
Inspector Phoenix-7-multiscale-grey,Inspector,89.936,22,6,24.5,Stratocaster,ольха
Inspector Shturm-6-blue,Inspector,80.047,24,6,24.5,Stratocaster,тополь
Inspector Phoenix-6-black,Inspector,61.38,24,6,26.5,Stratocaster,красное дерево
Inspector Katana-7.2-black,Inspector,83.347,24,6,25.5,Modern stat,тополь
Cort G250-LH-WBAG-BLK,Cort,37.49,22,6,26.5,Modern stat,красное дерево
Cort G250-WBAG-TAB,Cort,36.35,22,6,25.5,Stratocaster,красное дерево
Cort KX500-Etched-WBAG-EBK,Cort,78.29,24,6,24.5,Modern stat,клён
Cort KX300-WBAG-OPRB,Cort,48.65,22,6,25.5,Superstrat,ольха
Cort G250-WBAG-BK,Cort,35.49,24,6,26.5,Stratocaster,клён
Cort X300-WBAG-FBL,Cort,54.38,22,6,26.5,Stratocaster,тополь
Cort KX500-Etched-WBAG-EDV,Cort,78.29,24,6,24.5,Superstrat,тополь
Cort KX507MS-WBAG-SDG,Cort,80.87,24,6,26.5,Superstrat,красное дерево
Cort KX508MS-II-WBAG-MBB,Cort,88.85,24,6,24.5,Stratocaster,клён
Cort G300-GLAM-WBAG-PIMB,Cort,88.6,22,6,26.5,Stratocaster,красное дерево
Cort G300-PRO-WBAG-BK,Cort,77.01,24,6,26.5,Stratocaster,клён
Cort G300-PRO-WBAG-MGD,Cort,77.01,22,6,24.5,Modern stat,красное дерево
Cort G300-PRO-WBAG-VVB,Cort,77.01,22,6,24.5,Superstrat,клён
Cort KX300-Etched-WBAG-EBR,Cort,61.24,22,6,26.5,Modern stat,клён
Cort KX300-WBAG-OPCB,Cort,48.65,24,6,25.5,Modern stat,красное дерево
Cort G110-WBAG-OPBC,Cort,23.47,22,6,25.5,Modern stat,красное дерево
Cort G200-WBAG-BLK,Cort,29.36,24,6,24.5,Superstrat,ольха
Cort CR250-WBAG-DBB,Cort,52.66,24,6,25.5,Modern stat,ольха
Cort CR250-WBAG-TBK,Cort,52.66,22,6,25.5,Stratocaster,клён
Cort CR300-WBAG-ATB,Cort,56.95,24,6,24.5,Modern stat,ольха
Cort CR100-WBAG-CRS,Cort,34.34,24,6,24.5,Superstrat,красное дерево
Cort CR250-WBAG-ATA,Cort,52.66,22,6,26.5,Modern stat,тополь
Cort CR200-WBAG-GT,Cort,48.36,24,6,26.5,Modern stat,красное дерево
Cort CR100-WBAG-BK,Cort,33.48,22,6,26.5,Modern stat,тополь
Cort CR200-WBAG-BK,Cort,46.93,24,6,26.5,Superstrat,клён
Cort X300-WBAG-FPU,Cort,54.37,24,6,25.5,Superstrat,красное дерево
Root Note LP501-BLK,Root,36.26,22,6,24.5,Superstrat,красное дерево
Root Note LP501-BSB,Root,36.26,22,6,24.5,Stratocaster,клён
Root Note TE101-BSB,Root,22.45,24,6,25.5,Stratocaster,тополь
Sunsmile MEGP-BL,Sunsmile,13.26,22,6,24.5,Superstrat,клён
Sunsmile MEGP-RD,Sunsmile,13.93,22,6,26.5,Modern stat,клён
Sunsmile MEGP-SB,Sunsmile,13.26,24,6,24.5,Stratocaster,ольха
Sunsmile SJS-100,Sunsmile,14.9,24,6,24.5,Superstrat,клён
Sunsmile SFV-09,Sunsmile,17.03,24,6,24.5,Modern stat,красное дерево
Sunsmile SES-60,Sunsmile,32.04,24,6,25.5,Stratocaster,клён
Sunsmile STL-130,Sunsmile,13.52,22,6,26.5,Superstrat,красное дерево
Sunsmile STL-100,Sunsmile,11.9,22,6,24.5,Superstrat,ольха
Cort Sunset-Nylectric-BK-WBAG,Cort,48.47,24,6,25.5,Stratocaster,ольха
Inspector Katana-7-multiscale-black,Inspector,89.936,22,6,24.5,Stratocaster,красное дерево
Inspector TT-3-red-black,Inspector,46.013,22,6,26.5,Stratocaster,клён
Russtone RUSSL-HH WH,Russtone,18.34,22,6,24.5,Modern stat,ольха
Root Note JG301-SBM,Root,46.22,24,6,24.5,Superstrat,клён
Root Note JG301-SGD,Root,46.22,22,6,26.5,Modern stat,клён
Root Note LP501-CSB,Root,36.26,24,6,25.5,Superstrat,ольха
Prodipe JMFGS300WRNC,Prodipe,33.84,24,6,24.5,Superstrat,тополь
Prodipe JMFST2HLHRABL,Prodipe,28.28,22,6,25.5,Modern stat,клён
Inspector Katana-7-multiscale-black,Inspector,81.76,24,6,26.5,Modern stat,красное дерево
GIBSON Slash Les Paul November Burst,GIBSON,584.0,24,6,24.5,Modern stat,тополь
Smiger L-G9-P1-CS,Smiger,23.0,24,6,25.5,Superstrat,клён
Smiger S-G16-TBL,Smiger,31.68,24,6,26.5,Superstrat,клён
Smiger L-ST-K-BK,Smiger,10.38,24,6,25.5,Modern stat,красное дерево
Smiger TR-24,Smiger,19.6,24,6,25.5,Stratocaster,клён
Smiger TR-22,Smiger,18.96,24,6,24.5,Modern stat,тополь
Cort Little-CJ-Blackwood-OPLB-WBAG,Cort,37.13,22,6,24.5,Modern stat,тополь
TOM GS-T1RE,TOM,65.95,22,6,26.5,Superstrat,красное дерево
CRAFTER Charlotte (Silhouette) RS Olympic White,CRAFTER,49.66,22,6,26.5,Stratocaster,красное дерево
TOM GS-C1E,TOM,32.85,24,6,25.5,Stratocaster,клён
TOM GS-C1,TOM,23.95,22,6,25.5,Stratocaster,красное дерево
TOM GA-C3 EFX,TOM,71.6,24,6,25.5,Modern stat,тополь
TOM GA-C1E,TOM,34.9,22,6,24.5,Superstrat,тополь
TOM GS-C2E,TOM,42.0,24,6,26.5,Modern stat,красное дерево
JET JT-300 AW G,JET,28.2,24,6,25.5,Modern stat,красное дерево
CRAFTER Crema VVS RS Ara Green,CRAFTER,57.71,22,6,26.5,Superstrat,ольха
CRAFTER Crema VVS MP Malty White,CRAFTER,57.71,24,6,24.5,Stratocaster,клён
TOM GS-T1R,TOM,47.9,22,6,24.5,Modern stat,тополь
ARIA PE-590STD AGTS,ARIA,27.99,22,6,24.5,Modern stat,ольха
ARIA STG-003/M WH,ARIA,12.65,24,6,24.5,Modern stat,красное дерево
ARIA TEG-TL 3TS,ARIA,23.49,24,6,24.5,Stratocaster,ольха
ARIA STG-STV WH,ARIA,11.555,24,6,25.5,Stratocaster,клён
ARIA-215CE N,ARIA-215CE,34.99,24,6,24.5,Stratocaster,клён
ARIA 714-MK2 BKDM,ARIA,29.99,24,6,26.5,Modern stat,ольха
BATON ROUGE AR18C/ACE,BATON,41.87,22,6,25.5,Stratocaster,клён
BATON ROUGE AR31C/ACE,BATON,48.45,24,6,24.5,Modern stat,тополь
BATON ROUGE L1LS/DCE,BATON,20.99,24,6,26.5,Superstrat,ольха
BATON ROUGE X11LS/FE,BATON,25.01,24,6,25.5,Modern stat,красное дерево
BATON ROUGE X11LS/FE-AB,BATON,24.99,24,6,25.5,Stratocaster,красное дерево
BATON ROUGE X11S/OME,BATON,38.12,22,6,26.5,Superstrat,ольха
BATON ROUGE X11S/OMCE-BT,BATON,46.5,24,6,26.5,Stratocaster,красное дерево
BATON ROUGE X11S/FJE-SCR,BATON,41.87,24,6,24.5,Modern stat,красное дерево
BATON ROUGE X11S/FJE,BATON,42.5,24,6,26.5,Stratocaster,клён
BATON ROUGE X11S/BTE,BATON,46.5,24,6,24.5,Superstrat,клён
BATON ROUGE X11S/BSCE-BT,BATON,51.085,24,6,24.5,Superstrat,клён
BATON ROUGE X11LS/TJE-AB,BATON,24.99,24,6,26.5,Stratocaster,красное дерево
BATON ROUGE X11LS/TJ,BATON,18.35,24,6,24.5,Modern stat,тополь
BATON ROUGE X11LS/FE-SCR,BATON,25.01,24,6,25.5,Stratocaster,красное дерево
JAMES NELIGAN BES-ACE DCB LH,JAMES,22.46,22,6,24.5,Stratocaster,красное дерево
JAMES NELIGAN EW3000CBK,JAMES,27.45,24,6,24.5,Stratocaster,тополь
LA MANCHA Granito 32 CE-N,LA,23.02,24,6,25.5,Stratocaster,тополь
LA MANCHA Perla Ambar S-CE,LA,44.075,24,6,25.5,Stratocaster,красное дерево
LA MANCHA Rubinito LSM/63-N-L,LA,17.965,24,6,24.5,Modern stat,клён
LA MANCHA Rubi CM-N-L,LA,27.28,24,6,24.5,Superstrat,тополь
LA MANCHA Granito 32 AB-L,LA,16.145,22,6,24.5,Superstrat,ольха
LA MANCHA Rubinito LSM/63-CEN,LA,26.44,22,6,25.5,Stratocaster,ольха
LA MANCHA Granito 32 CE-N AB,LA,22.99,22,6,25.5,Modern stat,тополь
SCHECTER SOLO-II CUSTOM ABSN,SCHECTER,101.99,24,6,25.5,Stratocaster,клён
SCHECTER MV-6 SSBLU,SCHECTER,93.49,22,6,24.5,Stratocaster,ольха
SCHECTER C-8 DELUXE SWHT,SCHECTER,48.59,24,6,25.5,Superstrat,красное дерево
SCHECTER SOLO-II CUSTOM GNAT/BLK,SCHECTER,97.99,24,6,24.5,Modern stat,клён
SCHECTER SOLO-II CUSTOM TBB/NAT,SCHECTER,106.45,22,6,26.5,Modern stat,клён
SCHECTER AARON MARSHALL AM-6 TREM ARCTIC JADE,SCHECTER,136.45,22,6,26.5,Modern stat,красное дерево
SCHECTER C-1 PLATINUM TWS,SCHECTER,75.25,24,6,24.5,Modern stat,клён
SCHECTER HELLRAISER HYBRID C-1 FR-S UV,SCHECTER,126.99,22,6,25.5,Stratocaster,клён
PIGNOSE PGG-259 WH,PIGNOSE,26.42,22,6,24.5,Modern stat,красное дерево
PIGNOSE PGG-200PL PKPL,PIGNOSE,28.88,22,6,26.5,Stratocaster,клён
STAGG SA45 OCE-AC,STAGG,20.79,22,6,24.5,Superstrat,ольха
SCHECTER TEMPEST CUSTOM VWHT,SCHECTER,119.99,24,6,26.5,Superstrat,клён
SCHECTER V-1 CUSTOM TRANS PURPLE,SCHECTER,100.5,22,6,25.5,Stratocaster,красное дерево
SCHECTER SGR AVENGER M RED,SCHECTER,24.99,22,6,26.5,Stratocaster,красное дерево
SCHECTER SGR C-7 M RED,SCHECTER,26.5,24,6,25.5,Stratocaster,клён
SCHECTER OMEN-7 LH BLK,SCHECTER,46.99,24,6,24.5,Stratocaster,клён
SCHECTER OMEN ELITE-7 MS BCHB,SCHECTER,76.5,22,6,25.5,Modern stat,клён
SCHECTER OMEN ELITE-7 MS CHAR,SCHECTER,76.5,22,6,25.5,Superstrat,тополь
SCHECTER OMEN ELITE-7 MS STBB,SCHECTER,76.5,22,6,25.5,Stratocaster,тополь
STAGG SA35 ACE-N,STAGG,15.99,24,6,26.5,Modern stat,клён
STAGG SA25 ACE MAHO,STAGG,15.99,22,6,26.5,Modern stat,красное дерево
JAMES NELIGAN CASK-PUNCHCOAL,JAMES,22.99,22,6,26.5,Superstrat,клён
JAMES NELIGAN CASK-HOGSCOAL,JAMES,16.25,24,6,25.5,Stratocaster,клён
JAMES NELIGAN CASK-FIRKCOAL,JAMES,12.99,24,6,24.5,Stratocaster,тополь
JAMES NELIGAN BES-ACE TRB,JAMES,22.46,22,6,25.5,Superstrat,клён
JAMES NELIGAN BES-ACE TBB,JAMES,22.46,24,6,26.5,Modern stat,тополь
JAMES NELIGAN BES-ACE N,JAMES,22.46,22,6,24.5,Stratocaster,красное дерево
JAMES NELIGAN BES-ACE DCB,JAMES,22.46,22,6,25.5,Modern stat,тополь
JAMES NELIGAN BES-ACE BK,JAMES,22.46,22,6,26.5,Stratocaster,красное дерево
JAMES NELIGAN EW3000CN,JAMES,25.85,24,6,24.5,Superstrat,тополь
LA MANCHA Granito 33-SCEN-MB,LA,23.02,24,6,24.5,Modern stat,красное дерево
ARIA STG-003SPL BK,ARIA,12.65,22,6,26.5,Modern stat,клён
PIGNOSE PGG-200 BK,PIGNOSE,23.955,24,6,26.5,Stratocaster,ольха
PIGNOSE PGG-200 BS,PIGNOSE,23.955,24,6,26.5,Modern stat,ольха
PIGNOSE PGG-200PL BLPL,PIGNOSE,26.99,24,6,24.5,Superstrat,ольха
PIGNOSE PGG-259 BK,PIGNOSE,26.42,22,6,24.5,Superstrat,тополь
SCHECTER DEMON-6 CRB,SCHECTER,51.49,22,6,25.5,Stratocaster,тополь
SCHECTER DEMON-6 ABSN,SCHECTER,51.49,22,6,25.5,Superstrat,красное дерево
SCHECTER DAMIEN-8 MS SBK,SCHECTER,82.29,24,6,24.5,Modern stat,красное дерево
SCHECTER DAMIEN-6 SBK,SCHECTER,51.49,24,6,24.5,Superstrat,ольха
SCHECTER DAMIEN-6 FR SBK,SCHECTER,56.5,24,6,24.5,Modern stat,тополь
SCHECTER DAMIEN PLATINUM-9 SBK,SCHECTER,100.99,24,6,26.5,Modern stat,красное дерево
SCHECTER DAMIEN PLATINUM-8 SBK,SCHECTER,87.25,22,6,26.5,Superstrat,красное дерево
SCHECTER DAMIEN PLATINUM-7 SBK,SCHECTER,82.99,22,6,25.5,Stratocaster,ольха
SCHECTER DAMIEN PLATINUM-6 FR SBK,SCHECTER,82.99,24,6,25.5,Modern stat,ольха
SCHECTER C-7 SLS ELITE EVIL TWIN,SCHECTER,136.45,24,6,24.5,Superstrat,клён
SCHECTER C-6 FR PRO ARB,SCHECTER,76.99,22,6,25.5,Stratocaster,клён
SCHECTER DEMON-8 ABSN,SCHECTER,60.99,22,6,24.5,Stratocaster,клён
SCHECTER DEMON-8 CRB,SCHECTER,60.79,24,6,24.5,Stratocaster,клён
SCHECTER HELLRAISER C-1 FR BCH,SCHECTER,116.89,24,6,24.5,Superstrat,ольха
SCHECTER HELLRAISER HYBRID C-7 TBB,SCHECTER,122.99,22,6,24.5,Stratocaster,клён
SCHECTER NICK JOHNSTON TRAD S/S/S A.INK,SCHECTER,88.69,22,6,26.5,Modern stat,ольха
SCHECTER REAPER-6 FR-S SKY BURST (SSKYB),SCHECTER,122.3,22,6,25.5,Stratocaster,красное дерево
SCHECTER SUN VALLEY SUPER SHREDDER FR LOR,SCHECTER,72.99,22,6,24.5,Stratocaster,тополь
SCHECTER SUN VALLEY SUPER SHREDDER FR SFG,SCHECTER,76.49,22,6,25.5,Modern stat,красное дерево
SCHECTER SUN VALLEY SUPER SHREDDER PT-FR SFG,SCHECTER,76.49,22,6,25.5,Stratocaster,ольха
SCHECTER SYNYSTER CUSTOM BLK/SILVER HIPSHOT,SCHECTER,124.99,22,6,26.5,Modern stat,ольха
SCHECTER SYNYSTER STANDARD BLK/SLVR,SCHECTER,96.49,22,6,24.5,Stratocaster,клён
SCHECTER SYNYSTER STANDARD HT BLK/SLVR,SCHECTER,63.5,24,6,24.5,Modern stat,красное дерево
SCHECTER SYNYSTER STANDARD WHT/BLK,SCHECTER,96.49,22,6,26.5,Stratocaster,тополь
SCHECTER DAMIEN-6 FR LH SBK,SCHECTER,49.99,22,6,24.5,Superstrat,тополь
SCHECTER OMEN EXTREME-6 L/H FR BCH,SCHECTER,56.99,22,6,25.5,Superstrat,тополь
SCHECTER OMEN EXTREME-7 LH BCH,SCHECTER,56.99,24,6,25.5,Stratocaster,клён
SCHECTER OMEN-6 L/H BLK,SCHECTER,47.35,24,6,26.5,Modern stat,красное дерево
SCHECTER SGR C-1 BLK LH,SCHECTER,23.5,24,6,24.5,Modern stat,красное дерево
SCHECTER OMEN ELITE-6 BCHB,SCHECTER,51.49,24,6,26.5,Modern stat,красное дерево
SCHECTER OMEN EXTREME-6 GNAT,SCHECTER,51.49,22,6,24.5,Modern stat,тополь
SCHECTER OMEN EXTREME-6 STBLK,SCHECTER,51.49,22,6,26.5,Stratocaster,ольха
SCHECTER OMEN EXTREME-6 VSB,SCHECTER,51.49,22,6,26.5,Stratocaster,красное дерево
SCHECTER BALSAC E-1 FR BORC,SCHECTER,148.99,24,6,24.5,Superstrat,красное дерево
SCHECTER BANSHEE GT FR S.TBLU,SCHECTER,106.99,22,6,26.5,Stratocaster,тополь
SCHECTER BANSHEE GT FR S.TP,SCHECTER,112.355,22,6,25.5,Modern stat,ольха
SCHECTER BANSHEE GT FR S.TR,SCHECTER,106.99,24,6,25.5,Superstrat,клён
SCHECTER BANSHEE-6 EXTREME CB,SCHECTER,49.375,22,6,24.5,Modern stat,тополь
SCHECTER C-1 APOCALYPSE RUSTY GREY,SCHECTER,126.99,22,6,26.5,Stratocaster,ольха
SCHECTER C-1 EXOTIC SPALTED MAPLE SNVB,SCHECTER,87.69,22,6,25.5,Modern stat,клён
SCHECTER C-6 FR PRO AQB,SCHECTER,80.99,22,6,25.5,Stratocaster,красное дерево
ARIA 714-MK2-L TQBL,ARIA,31.99,24,6,25.5,Superstrat,красное дерево
ARIA 615-MK2-L TQBL,ARIA,32.49,24,6,25.5,Superstrat,ольха
G&L Tribute ASAT Classic Sonic Blue Poplar MP,G&L,85.0,24,6,25.5,Modern stat,клён
G&L Tribute ASAT Classic Butterscotch Blonde MP,G&L,89.0,22,6,26.5,Superstrat,тополь
G&L Tribute ASAT Classic Bluesboy Lake Placid Blue RW,G&L,85.0,24,6,26.5,Stratocaster,ольха
G&L Tribute ASAT Classic Tobacco Sunburst MP,G&L,89.0,24,6,25.5,Superstrat,красное дерево
G&L Tribute ASAT Deluxe Blueburst RW,G&L,85.0,24,6,24.5,Superstrat,ольха
G&L Tribute ASAT Classic Bluesboy Semi-Hollow Clear Orange MP,G&L,99.0,22,6,26.5,Modern stat,тополь
G&L Tribute S-500 Blueburst MP,G&L,99.0,22,6,24.5,Superstrat,клён
G&L Tribute Doheny Emerald Blue MP,G&L,99.0,22,6,26.5,Stratocaster,тополь
CRAFTER Charlotte (Silhouette) MP Tobacco Sunburst,CRAFTER,49.66,22,6,25.5,Stratocaster,красное дерево
CRAFTER Charlotte (Silhouette) VVS RS Cosmic Black,CRAFTER,52.16,24,6,26.5,Stratocaster,тополь
CRAFTER Charlotte (Silhouette) RS Vintage Red,CRAFTER,49.66,24,6,24.5,Stratocaster,ольха
CRAFTER Charlotte (Silhouette) RS Tobacco Sunburst,CRAFTER,49.66,24,6,24.5,Superstrat,ольха
CARAYA E228BS,CARAYA,15.19,24,6,24.5,Modern stat,ольха
Inspector Koyot-H-M-R-black,Inspector,55.8,24,6,25.5,Stratocaster,ольха
Inspector Strateg-6-redburst,Inspector,47.92,24,6,25.5,Stratocaster,красное дерево
Prodipe JMFTC90ALDERNAT,Prodipe,36.38,24,6,24.5,Superstrat,тополь
Prodipe JMFST93ALDERTBK,Prodipe,40.44,24,6,24.5,Modern stat,ольха
CORT Sunset-Nylectric-II-BK-B,CORT,47.34,24,6,26.5,Stratocaster,тополь
CORT Sunset-Nylectric-II-NAT-B,CORT,46.41,22,6,26.5,Superstrat,клён
Sire S3 RED,Sire,39.99,22,6,26.5,Superstrat,ольха
Sire H7 STR,Sire,69.99,22,6,25.5,Modern stat,тополь
Sire T7 BB,Sire,63.99,24,6,25.5,Modern stat,клён
Sire L7 TS,Sire,63.99,22,6,24.5,Superstrat,тополь
Sire T7 AWH,Sire,63.99,22,6,25.5,Modern stat,тополь
Sire S3 PINK,Sire,39.99,24,6,24.5,Modern stat,ольха
DEAN VX FM CHB,DEAN,65.488,24,6,24.5,Superstrat,клён
DEAN VNXM SN,DEAN,36.397,22,6,26.5,Superstrat,тополь
DEAN VNXM,DEAN,29.988,22,6,26.5,Superstrat,ольха
DEAN TGS NV BKS,DEAN,64.117,24,6,25.5,Superstrat,ольха
DEAN TBX FM TRD,DEAN,70.672,22,6,24.5,Superstrat,красное дерево
DEAN SK6 FRD NEW ZOLTAN FLOYD FERRARI RED,DEAN,188.492,24,6,25.5,Stratocaster,красное дерево
DEAN DCR#4 ZERO F TRD,DEAN,214.201,24,6,24.5,Stratocaster,красное дерево
DEAN DB FBD TBZ,DEAN,114.99,22,6,26.5,Superstrat,ольха
DEAN DB DOF,DEAN,124.99,22,6,25.5,Superstrat,клён
DEAN COLT FM,DEAN,128.513,22,6,25.5,Stratocaster,тополь
Fernandes TE-1Z CW,Fernandes,36.99,22,6,25.5,Modern stat,клён
Solar A2.6FRPN Canibalismo,Solar,122.99,24,6,25.5,Stratocaster,клён
Fernandes APG STD 16 BLK,Fernandes,65.99,22,6,26.5,Stratocaster,тополь
Solar X2.6C,Solar,149.99,24,6,25.5,Stratocaster,клён
BATON ROUGE X11LS/TJ-SCC,BATON,18.35,22,6,26.5,Superstrat,красное дерево
SCHECTER C-7 MULTISCALE SILVER MOUTAIN BLOOD MOON,SCHECTER,125.99,22,6,26.5,Modern stat,ольха
SCHECTER C-1 FR-S APOCALYPSE RED REIGN,SCHECTER,138.99,22,6,24.5,Stratocaster,тополь
SCHECTER SOLO-II APOCALYPSE RED REIGN,SCHECTER,120.99,22,6,26.5,Modern stat,тополь
SCHECTER PT EX DORIAN GRAY,SCHECTER,102.99,24,6,25.5,Modern stat,тополь
SCHECTER SUNSET-6 TRIAD GLOSS BLACK,SCHECTER,92.99,22,6,24.5,Stratocaster,красное дерево
SCHECTER SUNSET-6 EXTREME SCB,SCHECTER,92.99,22,6,26.5,Superstrat,клён
SCHECTER STILETTO STEALTH-4 SBK L/H,SCHECTER,51.25,22,6,26.5,Modern stat,тополь
SCHECTER C-7 MULTISCALE SLS ELITE GNAT,SCHECTER,141.99,24,6,24.5,Stratocaster,красное дерево
